edge_index,tie
301.0,0.47798584561074103
302.0,-0.07741378646787153
302.0,0.417688696156908
303.0,0.4954150127844303
304.0,-0.04947603173896342
304.0,0.4378519070733236
306.0,0.03663155942109571
306.0,0.41463906765006403
308.0,0.012215509570857926
309.0,-0.010971559099412071
310.0,0.00774284364701756
311.0,0.06197972207014474
312.0,-0.48139032993591613
312.0,0.02581437798702523
313.0,-0.47468272272347034
313.0,0.03943996077112671
314.0,-0.44256043728848166
314.0,-0.0004627093216445263
318.0,-0.38835940121707296
321.0,-0.3279043074634405
321.0,0.018588154396090798
324.0,-0.3507542778274758
325.0,-0.393628268846232
327.0,-0.2749437722785501
327.0,0.12190148177270103
328.0,-0.30275053868013985
328.0,0.10945577766029718
330.0,-0.303775548884506
332.0,-0.3105833226672741
333.0,-0.2792419692916174
333.0,0.15170756939487856
335.0,-0.2286130792491952
335.0,0.18004737805884805
336.0,-0.30700950308369335
337.0,-0.2742558040485682
338.0,-0.2746782967400091
339.0,0.3087990963570869
340.0,-0.266086954780809
340.0,0.27934655096039845
341.0,-0.2381684896073703
341.0,0.22217139904914257
342.0,0.2745835282189679
345.0,-0.13866699370607946
345.0,0.26823891015593143
346.0,-0.21656962942965344
348.0,-0.16507180051836406
349.0,0.3350647539924149
351.0,-0.0873177155152449
351.0,0.2931970716445623
352.0,0.41659901683026646
353.0,-0.20132634048694417
354.0,-0.12574933798764998
355.0,-0.08891672193015278
355.0,0.34551155004176226
356.0,0.4476818458774742
357.0,-0.10577002387157536
357.0,0.4141224656958525
358.0,-0.14039583439962966
359.0,-0.04571395169135774
359.0,0.3501810577835448
362.0,-0.4719936474626284
362.0,-0.1479454375203557
363.0,-0.04940264117646019
364.0,0.45247776092845055
366.0,-0.49378596090651505
