Edge_Index,TIE_Seconds,Bit,Bit_Prev_1,Bit_Prev_2,Bit_Prev_3,Bit_Prev_4,Bit_Prev_5
521,8.071932545464469e-11,0,0,1,1,1,0
522,3.859941029999535e-12,1,0,0,1,1,1
524,1.2582193232809968e-10,0,1,1,0,0,1
524,-3.897213669017872e-11,0,1,1,0,0,1
524,-1.7849924825021943e-10,0,1,1,0,0,1
525,-2.4899064598360007e-10,1,0,1,1,0,0
527,-4.442661878750211e-11,0,1,1,0,1,1
529,2.1994340783040277e-10,0,0,0,1,1,0
529,2.4452395183323625e-11,0,0,0,1,1,0
531,2.126542406012993e-10,1,0,0,0,0,1
532,1.4726342210826082e-10,0,1,0,0,0,0
533,2.1639307061431767e-10,0,0,1,0,0,0
533,8.701947331551831e-11,0,0,1,0,0,0
534,-7.067730878693007e-11,1,0,0,1,0,0
535,-9.079403135354082e-11,1,1,0,0,1,0
535,-1.7319929703625128e-10,1,1,0,0,1,0
536,-1.523927686025892e-10,0,1,1,0,0,1
537,-1.8040349182077518e-10,1,0,1,1,0,0
538,-2.931719611723204e-10,0,1,0,1,1,0
539,-1.62744363444593e-10,1,0,1,0,1,1
542,3.1007596365567123e-10,0,1,1,1,0,1
543,2.0462231782273273e-10,0,0,1,1,1,0
543,8.071942493547473e-11,0,0,1,1,1,0
544,3.860040510816347e-12,1,0,0,1,1,1
546,1.2582203180892973e-10,0,1,1,0,0,1
546,-3.8972037209375144e-11,0,1,1,0,0,1
546,-1.7849914876941585e-10,0,1,1,0,0,1
547,-2.4899054650277e-10,1,0,1,1,0,0
549,-4.44265193066853e-11,0,1,1,0,1,1
551,2.1994350731121958e-10,0,0,0,1,1,0
551,2.4452494664153672e-11,0,0,0,1,1,0
553,2.1265434008211611e-10,1,0,0,0,0,1
554,1.4726352158909087e-10,0,1,0,0,0,0
555,2.1639317009513448e-10,0,0,1,0,0,0
555,8.701957279633512e-11,0,0,1,0,0,0
556,-7.067720930611326e-11,1,0,0,1,0,0
557,-9.0793931872724e-11,1,1,0,0,1,0
557,-1.7319919755543446e-10,1,1,0,0,1,0
558,-1.523926691217724e-10,0,1,1,0,0,1
559,-1.8040339233995837e-10,1,0,1,1,0,0
560,-2.931718616915036e-10,0,1,0,1,1,0
561,-1.627442639637762e-10,1,0,1,0,1,1
564,3.1007606313648804e-10,0,1,1,1,0,1
565,2.0462241730354954e-10,0,0,1,1,1,0
565,8.071952441629155e-11,0,0,1,1,1,0
566,3.860139991633159e-12,1,0,0,1,1,1
568,1.2582213128974654e-10,0,1,1,0,0,1
568,-3.897193772855833e-11,0,1,1,0,0,1
568,-1.7849904928859904e-10,0,1,1,0,0,1
569,-2.489904470219532e-10,1,0,1,1,0,0
571,-4.442641982586849e-11,0,1,1,0,1,1
573,2.199436067920364e-10,0,0,0,1,1,0
573,2.4452594144970483e-11,0,0,0,1,1,0
575,2.1265443956293293e-10,1,0,0,0,0,1
576,1.4726362106990768e-10,0,1,0,0,0,0
577,2.163932695759513e-10,0,0,1,0,0,0
577,8.701967227715194e-11,0,0,1,0,0,0
578,-7.067710982529645e-11,1,0,0,1,0,0
579,-9.07938323919072e-11,1,1,0,0,1,0
579,-1.7319909807461765e-10,1,1,0,0,1,0
580,-1.5239256964095559e-10,0,1,1,0,0,1
581,-1.8040329285914156e-10,1,0,1,1,0,0
582,-2.931717622106868e-10,0,1,0,1,1,0
583,-1.6274416448295938e-10,1,0,1,0,1,1
586,3.1007616261730486e-10,0,1,1,1,0,1
587,2.0462251678436636e-10,0,0,1,1,1,0
587,8.071962389710836e-11,0,0,1,1,1,0
588,3.8602394724499704e-12,1,0,0,1,1,1
590,1.2582223077056335e-10,0,1,1,0,0,1
590,-3.897183824771505e-11,0,1,1,0,0,1
590,-1.7849894980775576e-10,0,1,1,0,0,1
591,-2.489903475411364e-10,1,0,1,1,0,0
593,-4.4426320345051675e-11,0,1,1,0,1,1
595,2.199437062728532e-10,0,0,0,1,1,0
595,2.4452693625787295e-11,0,0,0,1,1,0
597,2.1265453904374974e-10,1,0,0,0,0,1
598,1.472637205507245e-10,0,1,0,0,0,0
599,2.163933690567681e-10,0,0,1,0,0,0
599,8.701977175796875e-11,0,0,1,0,0,0
600,-7.067701034447964e-11,1,0,0,1,0,0
601,-9.079373291109038e-11,1,1,0,0,1,0
601,-1.7319899859377437e-10,1,1,0,0,1,0
602,-1.5239247016013877e-10,0,1,1,0,0,1
603,-1.8040319337832475e-10,1,0,1,1,0,0
604,-2.9317166272986997e-10,0,1,0,1,1,0
605,-1.6274406500214256e-10,1,0,1,0,1,1
608,3.1007626209814814e-10,0,1,1,1,0,1
609,2.0462261626518317e-10,0,0,1,1,1,0
609,8.071972337792517e-11,0,0,1,1,1,0
610,3.860338953266782e-12,1,0,0,1,1,1
612,1.2582233025138016e-10,0,1,1,0,0,1
612,-3.897173876689824e-11,0,1,1,0,0,1
612,-1.7849885032693895e-10,0,1,1,0,0,1
613,-2.489902480603196e-10,1,0,1,1,0,0
615,-4.4426220864234864e-11,0,1,1,0,1,1
617,2.1994380575367001e-10,0,0,0,1,1,0
617,2.4452793106604107e-11,0,0,0,1,1,0
619,2.1265463852456655e-10,1,0,0,0,0,1
620,1.472638200315413e-10,0,1,0,0,0,0
621,2.1639346853758491e-10,0,0,1,0,0,0
621,8.701987123881203e-11,0,0,1,0,0,0
622,-7.067691086363636e-11,1,0,0,1,0,0
623,-9.079363343027357e-11,1,1,0,0,1,0
623,-1.7319889911295756e-10,1,1,0,0,1,0
624,-1.5239237067932196e-10,0,1,1,0,0,1
625,-1.8040309389750794e-10,1,0,1,1,0,0
626,-2.9317156324905316e-10,0,1,0,1,1,0
627,-1.6274396552132575e-10,1,0,1,0,1,1
630,3.1007636157896495e-10,0,1,1,1,0,1
631,2.0462271574599998e-10,0,0,1,1,1,0
631,8.071982285874198e-11,0,0,1,1,1,0
632,3.860438434083594e-12,1,0,0,1,1,1
634,1.2582242973219697e-10,0,1,1,0,0,1
634,-3.897163928608143e-11,0,1,1,0,0,1
634,-1.7849875084609567e-10,0,1,1,0,0,1
635,-2.489901485795028e-10,1,0,1,1,0,0
637,-4.442612138341805e-11,0,1,1,0,1,1
639,2.1994390523448682e-10,0,0,0,1,1,0
639,2.445289258742092e-11,0,0,0,1,1,0
641,2.1265473800540983e-10,1,0,0,0,0,1
642,1.472639195123581e-10,0,1,0,0,0,0
643,2.1639356801840172e-10,0,0,1,0,0,0
643,8.701997071962884e-11,0,0,1,0,0,0
644,-7.067681138281955e-11,1,0,0,1,0,0
645,-9.079353394945676e-11,1,1,0,0,1,0
645,-1.7319879963214075e-10,1,1,0,0,1,0
646,-1.5239227119850515e-10,0,1,1,0,0,1
647,-1.8040299441669112e-10,1,0,1,1,0,0
648,-2.931714637682099e-10,0,1,0,1,1,0
649,-1.6274386604050894e-10,1,0,1,0,1,1
652,3.1007646105980823e-10,0,1,1,1,0,1
653,2.0462281522684326e-10,0,0,1,1,1,0
653,8.071992233955879e-11,0,0,1,1,1,0
654,3.8605379149004055e-12,1,0,0,1,1,1
656,1.2582252921301378e-10,0,1,1,0,0,1
656,-3.8971539805264616e-11,0,1,1,0,0,1
656,-1.7849865136527886e-10,0,1,1,0,0,1
657,-2.4899004909868596e-10,1,0,1,1,0,0
659,-4.442602190257477e-11,0,1,1,0,1,1
661,2.1994400471530364e-10,0,0,0,1,1,0
661,2.445299206823773e-11,0,0,0,1,1,0
663,2.1265483748622664e-10,1,0,0,0,0,1
664,1.472640189932014e-10,0,1,0,0,0,0
665,2.1639366749921854e-10,0,0,1,0,0,0
665,8.702007020044565e-11,0,0,1,0,0,0
666,-7.067671190200273e-11,1,0,0,1,0,0
667,-9.079343446863995e-11,1,1,0,0,1,0
667,-1.7319870015132394e-10,1,1,0,0,1,0
668,-1.5239217171766187e-10,0,1,1,0,0,1
669,-1.804028949358743e-10,1,0,1,1,0,0
670,-2.9317136428739307e-10,0,1,0,1,1,0
671,-1.6274376655969213e-10,1,0,1,0,1,1
674,3.1007656054062504e-10,0,1,1,1,0,1
675,2.0462291470766007e-10,0,0,1,1,1,0
675,8.07200218203756e-11,0,0,1,1,1,0
676,3.860637395717217e-12,1,0,0,1,1,1
678,1.258226286938306e-10,0,1,1,0,0,1
678,-3.8971440324447804e-11,0,1,1,0,0,1
678,-1.7849855188446204e-10,0,1,1,0,0,1
679,-2.489899496178427e-10,1,0,1,1,0,0
681,-4.442592242175796e-11,0,1,1,0,1,1
683,2.1994410419614692e-10,0,0,0,1,1,0
683,2.4453091549054542e-11,0,0,0,1,1,0
685,2.1265493696704345e-10,1,0,0,0,0,1
686,1.472641184740182e-10,0,1,0,0,0,0
687,2.1639376698003535e-10,0,0,1,0,0,0
687,8.702016968126246e-11,0,0,1,0,0,0
688,-7.067661242118592e-11,1,0,0,1,0,0
689,-9.079333498782314e-11,1,1,0,0,1,0
689,-1.7319860067050712e-10,1,1,0,0,1,0
690,-1.5239207223684506e-10,0,1,1,0,0,1
691,-1.804027954550575e-10,1,0,1,1,0,0
692,-2.9317126480657625e-10,0,1,0,1,1,0
693,-1.6274366707887532e-10,1,0,1,0,1,1
696,3.1007666002144185e-10,0,1,1,1,0,1
697,2.0462301418847688e-10,0,0,1,1,1,0
697,8.072012130121889e-11,0,0,1,1,1,0
698,3.860736876560499e-12,1,0,0,1,1,1
700,1.258227281746474e-10,0,1,1,0,0,1
700,-3.897134084360452e-11,0,1,1,0,0,1
700,-1.7849845240364523e-10,0,1,1,0,0,1
701,-2.4898985013702587e-10,1,0,1,1,0,0
703,-4.442582294094115e-11,0,1,1,0,1,1
705,2.1994420367696373e-10,0,0,0,1,1,0
705,2.4453191029871354e-11,0,0,0,1,1,0
707,2.1265503644786027e-10,1,0,0,0,0,1
708,1.4726421795483502e-10,0,1,0,0,0,0
709,2.1639386646085216e-10,0,0,1,0,0,0
709,8.702026916207928e-11,0,0,1,0,0,0
710,-7.067651294036911e-11,1,0,0,1,0,0
711,-9.079323550695338e-11,1,1,0,0,1,0
711,-1.7319850118966384e-10,1,1,0,0,1,0
712,-1.5239197275605472e-10,0,1,1,0,0,1
713,-1.804026959742407e-10,1,0,1,1,0,0
714,-2.9317116532575944e-10,0,1,0,1,1,0
715,-1.627435675980585e-10,1,0,1,0,1,1
718,3.1007675950225867e-10,0,1,1,1,0,1
719,2.046231136692937e-10,0,0,1,1,1,0
719,8.07202207820357e-11,0,0,1,1,1,0
720,3.8608363573508405e-12,1,0,0,1,1,1
722,1.2582282765546422e-10,0,1,1,0,0,1
722,-3.897124136278771e-11,0,1,1,0,0,1
722,-1.7849835292280195e-10,0,1,1,0,0,1
723,-2.4898975065620906e-10,1,0,1,1,0,0
725,-4.4425723460124335e-11,0,1,1,0,1,1
727,2.1994430315778054e-10,0,0,0,1,1,0
727,2.4453290510688165e-11,0,0,0,1,1,0
729,2.1265513592867708e-10,1,0,0,0,0,1
730,1.4726431743565183e-10,0,1,0,0,0,0
731,2.1639396594166897e-10,0,0,1,0,0,0
731,8.702036864289609e-11,0,0,1,0,0,0
732,-7.06764134595523e-11,1,0,0,1,0,0
733,-9.079313602613657e-11,1,1,0,0,1,0
733,-1.7319840170884703e-10,1,1,0,0,1,0
734,-1.523918732752379e-10,0,1,1,0,0,1
735,-1.8040259649342388e-10,1,0,1,1,0,0
736,-2.9317106584494263e-10,0,1,0,1,1,0
737,-1.627434681172417e-10,1,0,1,0,1,1
740,3.100768589830755e-10,0,1,1,1,0,1
741,2.046232131501105e-10,0,0,1,1,1,0
741,8.072032026285251e-11,0,0,1,1,1,0
742,3.860935838167652e-12,1,0,0,1,1,1
744,1.2582292713628103e-10,0,1,1,0,0,1
744,-3.89711418819709e-11,0,1,1,0,0,1
744,-1.7849825344198514e-10,0,1,1,0,0,1
745,-2.4898965117539225e-10,1,0,1,1,0,0
747,-4.4425623979307524e-11,0,1,1,0,1,1
749,2.1994440263859735e-10,0,0,0,1,1,0
749,2.4453389991531447e-11,0,0,0,1,1,0
751,2.126552354094939e-10,1,0,0,0,0,1
752,1.4726441691646864e-10,0,1,0,0,0,0
753,2.1639406542248578e-10,0,0,1,0,0,0
753,8.70204681237129e-11,0,0,1,0,0,0
754,-7.067631397873549e-11,1,0,0,1,0,0
755,-9.079303654531976e-11,1,1,0,0,1,0
755,-1.7319830222803022e-10,1,1,0,0,1,0
756,-1.523917737944211e-10,0,1,1,0,0,1
757,-1.8040249701260707e-10,1,0,1,1,0,0
758,-2.931709663641258e-10,0,1,0,1,1,0
759,-1.6274336863639841e-10,1,0,1,0,1,1
762,3.100769584638923e-10,0,1,1,1,0,1
763,2.0462331263092732e-10,0,0,1,1,1,0
763,8.072041974366932e-11,0,0,1,1,1,0
764,3.861035318984464e-12,1,0,0,1,1,1
766,1.2582302661709784e-10,0,1,1,0,0,1
766,-3.897104240115409e-11,0,1,1,0,0,1
766,-1.7849815396116833e-10,0,1,1,0,0,1
767,-2.4898955169457543e-10,1,0,1,1,0,0
769,-4.442552449849071e-11,0,1,1,0,1,1
771,2.1994450211944063e-10,0,0,0,1,1,0
771,2.445348947234826e-11,0,0,0,1,1,0
773,2.126553348903107e-10,1,0,0,0,0,1
774,1.4726451639728545e-10,0,1,0,0,0,0
775,2.163941649033026e-10,0,0,1,0,0,0
775,8.702056760452971e-11,0,0,1,0,0,0
776,-7.067621449791868e-11,1,0,0,1,0,0
777,-9.079293706450295e-11,1,1,0,0,1,0
777,-1.731982027472134e-10,1,1,0,0,1,0
778,-1.5239167431360428e-10,0,1,1,0,0,1
779,-1.8040239753179025e-10,1,0,1,1,0,0
780,-2.93170866883309e-10,0,1,0,1,1,0
781,-1.627432691555816e-10,1,0,1,0,1,1
784,3.100770579447091e-10,0,1,1,1,0,1
785,2.0462341211174413e-10,0,0,1,1,1,0
785,8.07205192245126e-11,0,0,1,1,1,0
786,3.8611347998012756e-12,1,0,0,1,1,1
788,1.2582312609791465e-10,0,1,1,0,0,1
788,-3.8970942920337276e-11,0,1,1,0,0,1
788,-1.7849805448035152e-10,0,1,1,0,0,1
789,-2.489894522137586e-10,1,0,1,1,0,0
791,-4.44254250176739e-11,0,1,1,0,1,1
793,2.1994460160025745e-10,0,0,0,1,1,0
793,2.445358895316507e-11,0,0,0,1,1,0
795,2.1265543437115398e-10,1,0,0,0,0,1
796,1.4726461587810226e-10,0,1,0,0,0,0
797,2.1639426438414588e-10,0,0,1,0,0,0
797,8.702066708534652e-11,0,0,1,0,0,0
798,-7.06761150170754e-11,1,0,0,1,0,0
799,-9.079283758365967e-11,1,1,0,0,1,0
799,-1.731981032663966e-10,1,1,0,0,1,0
800,-1.5239157483278747e-10,0,1,1,0,0,1
801,-1.8040229805097344e-10,1,0,1,1,0,0
802,-2.931707674024922e-10,0,1,0,1,1,0
803,-1.627431696747648e-10,1,0,1,0,1,1
806,3.100771574255259e-10,0,1,1,1,0,1
807,2.0462351159256094e-10,0,0,1,1,1,0
807,8.072061870532941e-11,0,0,1,1,1,0
808,3.861234280618087e-12,1,0,0,1,1,1
810,1.2582322557875794e-10,0,1,1,0,0,1
810,-3.8970843439520465e-11,0,1,1,0,0,1
810,-1.784979549995347e-10,0,1,1,0,0,1
811,-2.489893527329418e-10,1,0,1,1,0,0
813,-4.442532553685709e-11,0,1,1,0,1,1
815,2.1994470108107426e-10,0,0,0,1,1,0
815,2.4453688433981882e-11,0,0,0,1,1,0
817,2.126555338519708e-10,1,0,0,0,0,1
818,1.4726471535891908e-10,0,1,0,0,0,0
819,2.163943638649627e-10,0,0,1,0,0,0
819,8.702076656616333e-11,0,0,1,0,0,0
820,-7.067601553625858e-11,1,0,0,1,0,0
821,-9.079273810284286e-11,1,1,0,0,1,0
821,-1.7319800378557978e-10,1,1,0,0,1,0
822,-1.523914753519442e-10,0,1,1,0,0,1
823,-1.8040219857015663e-10,1,0,1,1,0,0
824,-2.931706679216754e-10,0,1,0,1,1,0
825,-1.6274307019394798e-10,1,0,1,0,1,1
828,3.100772569063427e-10,0,1,1,1,0,1
829,2.0462361107337775e-10,0,0,1,1,1,0
829,8.072071818614623e-11,0,0,1,1,1,0
830,3.861333761434899e-12,1,0,0,1,1,1
832,1.2582332505957475e-10,0,1,1,0,0,1
832,-3.897074395870365e-11,0,1,1,0,0,1
832,-1.784978555187179e-10,0,1,1,0,0,1
833,-2.48989253252125e-10,1,0,1,1,0,0
835,-4.442522605604028e-11,0,1,1,0,1,1
837,2.1994480056189107e-10,0,0,0,1,1,0
837,2.4453787914798693e-11,0,0,0,1,1,0
839,2.126556333327876e-10,1,0,0,0,0,1
840,1.4726481483973589e-10,0,1,0,0,0,0
841,2.163944633457795e-10,0,0,1,0,0,0
841,8.702086604698015e-11,0,0,1,0,0,0
842,-7.067591605544177e-11,1,0,0,1,0,0
843,-9.079263862202604e-11,1,1,0,0,1,0
843,-1.7319790430476297e-10,1,1,0,0,1,0
844,-1.5239137587112738e-10,0,1,1,0,0,1
845,-1.8040209908933982e-10,1,0,1,1,0,0
846,-2.931705684408321e-10,0,1,0,1,1,0
847,-1.6274297071313117e-10,1,0,1,0,1,1
850,3.1007735638715954e-10,0,1,1,1,0,1
851,2.0462371055419457e-10,0,0,1,1,1,0
851,8.072081766696304e-11,0,0,1,1,1,0
852,3.861433242251711e-12,1,0,0,1,1,1
854,1.2582342454039156e-10,0,1,1,0,0,1
854,-3.897064447786037e-11,0,1,1,0,0,1
854,-1.7849775603790108e-10,0,1,1,0,0,1
855,-2.489891537713082e-10,1,0,1,1,0,0
857,-4.4425126575223465e-11,0,1,1,0,1,1
859,2.1994490004273435e-10,0,0,0,1,1,0
859,2.4453887395615505e-11,0,0,0,1,1,0
861,2.1265573281360442e-10,1,0,0,0,0,1
862,1.472649143205527e-10,0,1,0,0,0,0
863,2.163945628265963e-10,0,0,1,0,0,0
863,8.702096552779696e-11,0,0,1,0,0,0
864,-7.067581657459849e-11,1,0,0,1,0,0
865,-9.079253914120923e-11,1,1,0,0,1,0
865,-1.7319780482394616e-10,1,1,0,0,1,0
866,-1.5239127639031056e-10,0,1,1,0,0,1
867,-1.80401999608523e-10,1,0,1,1,0,0
868,-2.931704689600153e-10,0,1,0,1,1,0
869,-1.6274287123231435e-10,1,0,1,0,1,1
872,3.100774558680028e-10,0,1,1,1,0,1
873,2.0462381003501138e-10,0,0,1,1,1,0
873,8.072091714777985e-11,0,0,1,1,1,0
874,3.861532723094992e-12,1,0,0,1,1,1
876,1.2582352402120837e-10,0,1,1,0,0,1
876,-3.897054499704356e-11,0,1,1,0,0,1
876,-1.7849765655708427e-10,0,1,1,0,0,1
877,-2.489890542904914e-10,1,0,1,1,0,0
879,-4.4425027094406654e-11,0,1,1,0,1,1
881,2.1994499952355116e-10,0,0,0,1,1,0
881,2.4453986876432317e-11,0,0,0,1,1,0
883,2.1265583229442123e-10,1,0,0,0,0,1
884,1.472650138013695e-10,0,1,0,0,0,0
885,2.1639466230741312e-10,0,0,1,0,0,0
885,8.702106500864024e-11,0,0,1,0,0,0
886,-7.067571709378168e-11,1,0,0,1,0,0
887,-9.079243966039242e-11,1,1,0,0,1,0
887,-1.7319770534312935e-10,1,1,0,0,1,0
888,-1.5239117690949375e-10,0,1,1,0,0,1
889,-1.804019001277062e-10,1,0,1,1,0,0
890,-2.93170369479172e-10,0,1,0,1,1,0
891,-1.6274277175149754e-10,1,0,1,0,1,1
894,3.1007755534881963e-10,0,1,1,1,0,1
895,2.046239095158282e-10,0,0,1,1,1,0
895,8.072101662859666e-11,0,0,1,1,1,0
896,3.861632203911804e-12,1,0,0,1,1,1
898,1.2582362350202518e-10,0,1,1,0,0,1
898,-3.897044551622675e-11,0,1,1,0,0,1
898,-1.7849755707626746e-10,0,1,1,0,0,1
899,-2.4898895480967456e-10,1,0,1,1,0,0
901,-4.442492761358984e-11,0,1,1,0,1,1
903,2.1994509900436797e-10,0,0,0,1,1,0
903,2.445408635724913e-11,0,0,0,1,1,0
905,2.1265593177523804e-10,1,0,0,0,0,1
906,1.472651132822128e-10,0,1,0,0,0,0
907,2.1639476178822993e-10,0,0,1,0,0,0
907,8.702116448948352e-11,0,0,1,0,0,0
908,-7.067561761296487e-11,1,0,0,1,0,0
909,-9.079234017957561e-11,1,1,0,0,1,0
909,-1.7319760586231254e-10,1,1,0,0,1,0
910,-1.5239107742867694e-10,0,1,1,0,0,1
911,-1.8040180064686291e-10,1,0,1,1,0,0
912,-2.931702699983552e-10,0,1,0,1,1,0
913,-1.6274267227065426e-10,1,0,1,0,1,1
916,3.1007765482963644e-10,0,1,1,1,0,1
917,2.0462400899667147e-10,0,0,1,1,1,0
917,8.072111610941347e-11,0,0,1,1,1,0
918,3.861731684755085e-12,1,0,0,1,1,1
920,1.25823722982842e-10,0,1,1,0,0,1
920,-3.8970346035409936e-11,0,1,1,0,0,1
920,-1.7849745759545065e-10,0,1,1,0,0,1
921,-2.4898885532885775e-10,1,0,1,1,0,0
923,-4.442482813274656e-11,0,1,1,0,1,1
925,2.1994519848518479e-10,0,0,0,1,1,0
925,2.445418583806594e-11,0,0,0,1,1,0
927,2.1265603125605485e-10,1,0,0,0,0,1
928,1.472652127630296e-10,0,1,0,0,0,0
929,2.1639486126904675e-10,0,0,1,0,0,0
929,8.702126397030033e-11,0,0,1,0,0,0
930,-7.067551813214805e-11,1,0,0,1,0,0
931,-9.07922406987588e-11,1,1,0,0,1,0
931,-1.7319750638149573e-10,1,1,0,0,1,0
932,-1.5239097794786013e-10,0,1,1,0,0,1
933,-1.804017011660461e-10,1,0,1,1,0,0
934,-2.931701705175384e-10,0,1,0,1,1,0
935,-1.6274257278983745e-10,1,0,1,0,1,1
938,3.1007775431045325e-10,0,1,1,1,0,1
939,2.0462410847748828e-10,0,0,1,1,1,0
939,8.072121559023028e-11,0,0,1,1,1,0
940,3.861831165571897e-12,1,0,0,1,1,1
942,1.2582382246368528e-10,0,1,1,0,0,1
942,-3.8970246554593125e-11,0,1,1,0,0,1
942,-1.7849735811463383e-10,0,1,1,0,0,1
943,-2.4898875584801447e-10,1,0,1,1,0,0
945,-4.442472865192975e-11,0,1,1,0,1,1
947,2.199452979660016e-10,0,0,0,1,1,0
947,2.4454285318882752e-11,0,0,0,1,1,0
949,2.1265613073687166e-10,1,0,0,0,0,1
950,1.4726531224384642e-10,0,1,0,0,0,0
951,2.1639496074986356e-10,0,0,1,0,0,0
951,8.702136345111714e-11,0,0,1,0,0,0
952,-7.067541865133124e-11,1,0,0,1,0,0
953,-9.079214121794199e-11,1,1,0,0,1,0
953,-1.7319740690067891e-10,1,1,0,0,1,0
954,-1.5239087846704332e-10,0,1,1,0,0,1
955,-1.8040160168520282e-10,1,0,1,1,0,0
956,-2.931700710367216e-10,0,1,0,1,1,0
957,-1.6274247330902064e-10,1,0,1,0,1,1
960,3.1007785379127006e-10,0,1,1,1,0,1
961,2.046242079583051e-10,0,0,1,1,1,0
961,8.07213150710471e-11,0,0,1,1,1,0
962,3.861930646388709e-12,1,0,0,1,1,1
964,1.258239219445021e-10,0,1,1,0,0,1
964,-3.897014707377631e-11,0,1,1,0,0,1
964,-1.7849725863381702e-10,0,1,1,0,0,1
965,-2.4898865636719766e-10,1,0,1,1,0,0
967,-4.442462917108647e-11,0,1,1,0,1,1
969,2.199453974468184e-10,0,0,0,1,1,0
969,2.4454384799726033e-11,0,0,0,1,1,0
971,2.1265623021768848e-10,1,0,0,0,0,1
972,1.4726541172466323e-10,0,1,0,0,0,0
973,2.1639506023068037e-10,0,0,1,0,0,0
973,8.702146293193396e-11,0,0,1,0,0,0
974,-7.067531917051443e-11,1,0,0,1,0,0
975,-9.079204173712517e-11,1,1,0,0,1,0
975,-1.7319730741983563e-10,1,1,0,0,1,0
976,-1.523907789862265e-10,0,1,1,0,0,1
977,-1.80401502204386e-10,1,0,1,1,0,0
978,-2.9316997155590476e-10,0,1,0,1,1,0
979,-1.6274237382820383e-10,1,0,1,0,1,1
982,3.100779532720869e-10,0,1,1,1,0,1
983,2.046243074391219e-10,0,0,1,1,1,0
983,8.072141455186391e-11,0,0,1,1,1,0
984,3.86203012720552e-12,1,0,0,1,1,1
986,1.258240214253189e-10,0,1,1,0,0,1
986,-3.89700475929595e-11,0,1,1,0,0,1
986,-1.7849715915297374e-10,0,1,1,0,0,1
987,-2.4898855688638085e-10,1,0,1,1,0,0
989,-4.4424529690269656e-11,0,1,1,0,1,1
991,2.1994549692763522e-10,0,0,0,1,1,0
991,2.4454484280542845e-11,0,0,0,1,1,0
993,2.126563296985053e-10,1,0,0,0,0,1
994,1.4726551120548004e-10,0,1,0,0,0,0
995,2.1639515971149718e-10,0,0,1,0,0,0
995,8.702156241275077e-11,0,0,1,0,0,0
996,-7.067521968969762e-11,1,0,0,1,0,0
997,-9.079194225630836e-11,1,1,0,0,1,0
997,-1.7319720793901882e-10,1,1,0,0,1,0
998,-1.523906795054097e-10,0,1,1,0,0,1
999,-1.804014027235692e-10,1,0,1,1,0,0
1000,-2.9316987207508795e-10,0,1,0,1,1,0
1001,-1.6274227434738702e-10,1,0,1,0,1,1
1004,3.100780527529037e-10,0,1,1,1,0,1
1005,2.0462440691993872e-10,0,0,1,1,1,0
1005,8.072151403270719e-11,0,0,1,1,1,0
1006,3.862129608022332e-12,1,0,0,1,1,1
1008,1.258241209061357e-10,0,1,1,0,0,1
1008,-3.896994811214269e-11,0,1,1,0,0,1
1008,-1.7849705967215693e-10,0,1,1,0,0,1
1009,-2.4898845740556404e-10,1,0,1,1,0,0
1011,-4.4424430209452844e-11,0,1,1,0,1,1
1013,2.1994559640845203e-10,0,0,0,1,1,0
1013,2.4454583761359657e-11,0,0,0,1,1,0
1015,2.126564291793221e-10,1,0,0,0,0,1
1016,1.4726561068629685e-10,0,1,0,0,0,0
1017,2.1639525919234046e-10,0,0,1,0,0,0
1017,8.702166189356758e-11,0,0,1,0,0,0
1018,-7.067512020888081e-11,1,0,0,1,0,0
1019,-9.079184277549155e-11,1,1,0,0,1,0
1019,-1.73197108458202e-10,1,1,0,0,1,0
1020,-1.5239058002459288e-10,0,1,1,0,0,1
1021,-1.8040130324275239e-10,1,0,1,1,0,0
1022,-2.9316977259427114e-10,0,1,0,1,1,0
1023,-1.627421748665702e-10,1,0,1,0,1,1
1026,3.100781522337205e-10,0,1,1,1,0,1
1027,2.0462450640075553e-10,0,0,1,1,1,0
1027,8.072161351355047e-11,0,0,1,1,1,0
1028,3.862229088839144e-12,1,0,0,1,1,1
1030,1.2582422038695252e-10,0,1,1,0,0,1
1030,-3.896984863132588e-11,0,1,1,0,0,1
1030,-1.7849696019134012e-10,0,1,1,0,0,1
1031,-2.489883579247472e-10,1,0,1,1,0,0
1033,-4.442433072863603e-11,0,1,1,0,1,1
1035,2.1994569588929531e-10,0,0,0,1,1,0
1035,2.445468324217647e-11,0,0,0,1,1,0
1037,2.126565286601389e-10,1,0,0,0,0,1
1038,1.4726571016711366e-10,0,1,0,0,0,0
1039,2.1639535867315727e-10,0,0,1,0,0,0
1039,8.702176137438439e-11,0,0,1,0,0,0
1040,-7.0675020728064e-11,1,0,0,1,0,0
1041,-9.079174329467474e-11,1,1,0,0,1,0
1041,-1.731970089773852e-10,1,1,0,0,1,0
1042,-1.5239048054377607e-10,0,1,1,0,0,1
1043,-1.8040120376193557e-10,1,0,1,1,0,0
1044,-2.9316967311345433e-10,0,1,0,1,1,0
1045,-1.627420753857534e-10,1,0,1,0,1,1
1048,3.100782517145373e-10,0,1,1,1,0,1
1049,2.0462460588157234e-10,0,0,1,1,1,0
1049,8.072171299436728e-11,0,0,1,1,1,0
1050,3.862328569655955e-12,1,0,0,1,1,1
1052,1.2582431986776933e-10,0,1,1,0,0,1
1052,-3.8969749150509066e-11,0,1,1,0,0,1
1052,-1.784968607105233e-10,0,1,1,0,0,1
